"season","round","raceName","points","constructorCode","constructorAbbr","constructor_name"
"2024","20","Mexico City Grand Prix","8","haas","HAA","Haas F1 Team"
"2024","20","Mexico City Grand Prix","0","sauber","KCK","Sauber"
"2024","20","Mexico City Grand Prix","22","mercedes","MER","Mercedes"
"2024","20","Mexico City Grand Prix","0","williams","WIL","Williams"
"2024","21","Ṣo Paulo Grand Prix","0","aston_martin","AST","Aston Martin"
"2024","21","Ṣo Paulo Grand Prix","33","alpine","ALP","Alpine F1 Team"
"2024","21","Ṣo Paulo Grand Prix","8","rb","VRB","RB F1 Team"
"2024","21","Ṣo Paulo Grand Prix","26","red_bull","RED","Red Bull"
"2024","21","Ṣo Paulo Grand Prix","12","mclaren","MCL","McLaren"
"2024","21","Ṣo Paulo Grand Prix","10","ferrari","FER","Ferrari"
"2024","21","Ṣo Paulo Grand Prix","0","haas","HAA","Haas F1 Team"
"2024","21","Ṣo Paulo Grand Prix","0","sauber","KCK","Sauber"
"2024","21","Ṣo Paulo Grand Prix","13","mercedes","MER","Mercedes"
"2024","21","Ṣo Paulo Grand Prix","0","williams","WIL","Williams"
"2024","22","Las Vegas Grand Prix","0","aston_martin","AST","Aston Martin"
"2024","22","Las Vegas Grand Prix","0","williams","WIL","Williams"
"2024","22","Las Vegas Grand Prix","2","rb","VRB","RB F1 Team"
"2024","22","Las Vegas Grand Prix","11","red_bull","RED","Red Bull"
"2024","22","Las Vegas Grand Prix","15","mclaren","MCL","McLaren"
"2024","22","Las Vegas Grand Prix","27","ferrari","FER","Ferrari"
"2024","22","Las Vegas Grand Prix","4","haas","HAA","Haas F1 Team"
"2024","22","Las Vegas Grand Prix","0","sauber","KCK","Sauber"
"2024","22","Las Vegas Grand Prix","43","mercedes","MER","Mercedes"
"2024","22","Las Vegas Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2024","23","Qatar Grand Prix","6","aston_martin","AST","Aston Martin"
"2024","23","Qatar Grand Prix","10","alpine","ALP","Alpine F1 Team"
"2024","23","Qatar Grand Prix","0","rb","VRB","RB F1 Team"
"2024","23","Qatar Grand Prix","25","red_bull","RED","Red Bull"
"2024","23","Qatar Grand Prix","17","mclaren","MCL","McLaren"
"2024","23","Qatar Grand Prix","26","ferrari","FER","Ferrari"
"2024","23","Qatar Grand Prix","2","haas","HAA","Haas F1 Team"
"2024","23","Qatar Grand Prix","4","sauber","KCK","Sauber"
"2024","23","Qatar Grand Prix","12","mercedes","MER","Mercedes"
"2024","23","Qatar Grand Prix","0","williams","WIL","Williams"
"2024","24","Abu Dhabi Grand Prix","2","aston_martin","AST","Aston Martin"
"2024","24","Abu Dhabi Grand Prix","6","alpine","ALP","Alpine F1 Team"
"2024","24","Abu Dhabi Grand Prix","0","rb","VRB","RB F1 Team"
"2024","24","Abu Dhabi Grand Prix","8","red_bull","RED","Red Bull"
"2024","24","Abu Dhabi Grand Prix","26","mclaren","MCL","McLaren"
"2024","24","Abu Dhabi Grand Prix","33","ferrari","FER","Ferrari"
"2024","24","Abu Dhabi Grand Prix","4","haas","HAA","Haas F1 Team"
"2024","24","Abu Dhabi Grand Prix","0","sauber","KCK","Sauber"
"2024","24","Abu Dhabi Grand Prix","22","mercedes","MER","Mercedes"
"2024","24","Abu Dhabi Grand Prix","0","williams","WIL","Williams"
"2025","1","Australian Grand Prix","8","aston_martin","AST","Aston Martin"
"2025","1","Australian Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","1","Australian Grand Prix","0","rb","VRB","RB F1 Team"
"2025","1","Australian Grand Prix","18","red_bull","RED","Red Bull"
"2025","1","Australian Grand Prix","27","mclaren","MCL","McLaren"
"2025","1","Australian Grand Prix","10","williams","WIL","Williams"
"2025","1","Australian Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","1","Australian Grand Prix","6","sauber","KCK","Sauber"
"2025","1","Australian Grand Prix","27","mercedes","MER","Mercedes"
"2025","1","Australian Grand Prix","5","ferrari","FER","Ferrari"
"2025","2","Chinese Grand Prix","2","aston_martin","AST","Aston Martin"
"2025","2","Chinese Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","2","Chinese Grand Prix","0","rb","VRB","RB F1 Team"
"2025","2","Chinese Grand Prix","12","red_bull","RED","Red Bull"
"2025","2","Chinese Grand Prix","43","mclaren","MCL","McLaren"
"2025","2","Chinese Grand Prix","7","williams","WIL","Williams"
"2025","2","Chinese Grand Prix","14","haas","HAA","Haas F1 Team"
"2025","2","Chinese Grand Prix","0","sauber","KCK","Sauber"
"2025","2","Chinese Grand Prix","23","mercedes","MER","Mercedes"
"2025","2","Chinese Grand Prix","0","ferrari","FER","Ferrari"
"2025","3","Japanese Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","3","Japanese Grand Prix","2","williams","WIL","Williams"
"2025","3","Japanese Grand Prix","4","rb","VRB","RB F1 Team"
"2025","3","Japanese Grand Prix","25","red_bull","RED","Red Bull"
"2025","3","Japanese Grand Prix","33","mclaren","MCL","McLaren"
"2025","3","Japanese Grand Prix","18","ferrari","FER","Ferrari"
"2025","3","Japanese Grand Prix","1","haas","HAA","Haas F1 Team"
"2025","3","Japanese Grand Prix","0","sauber","KCK","Sauber"
"2025","3","Japanese Grand Prix","18","mercedes","MER","Mercedes"
"2025","3","Japanese Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","4","Bahrain Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","4","Bahrain Grand Prix","6","alpine","ALP","Alpine F1 Team"
"2025","4","Bahrain Grand Prix","0","rb","VRB","RB F1 Team"
"2025","4","Bahrain Grand Prix","10","red_bull","RED","Red Bull"
"2025","4","Bahrain Grand Prix","40","mclaren","MCL","McLaren"
"2025","4","Bahrain Grand Prix","22","ferrari","FER","Ferrari"
"2025","4","Bahrain Grand Prix","5","haas","HAA","Haas F1 Team"
"2025","4","Bahrain Grand Prix","0","sauber","KCK","Sauber"
"2025","4","Bahrain Grand Prix","18","mercedes","MER","Mercedes"
"2025","4","Bahrain Grand Prix","0","williams","WIL","Williams"
"2025","5","Saudi Arabian Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","5","Saudi Arabian Grand Prix","6","williams","WIL","Williams"
"2025","5","Saudi Arabian Grand Prix","1","rb","VRB","RB F1 Team"
"2025","5","Saudi Arabian Grand Prix","18","red_bull","RED","Red Bull"
"2025","5","Saudi Arabian Grand Prix","37","mclaren","MCL","McLaren"
"2025","5","Saudi Arabian Grand Prix","21","ferrari","FER","Ferrari"
"2025","5","Saudi Arabian Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","5","Saudi Arabian Grand Prix","0","sauber","KCK","Sauber"
"2025","5","Saudi Arabian Grand Prix","18","mercedes","MER","Mercedes"
"2025","5","Saudi Arabian Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","6","Miami Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","6","Miami Grand Prix","12","williams","WIL","Williams"
"2025","6","Miami Grand Prix","0","rb","VRB","RB F1 Team"
"2025","6","Miami Grand Prix","13","red_bull","RED","Red Bull"
"2025","6","Miami Grand Prix","43","mclaren","MCL","McLaren"
"2025","6","Miami Grand Prix","10","ferrari","FER","Ferrari"
"2025","6","Miami Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","6","Miami Grand Prix","0","sauber","KCK","Sauber"
"2025","6","Miami Grand Prix","23","mercedes","MER","Mercedes"
"2025","6","Miami Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","7","Emilia Romagna Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","7","Emilia Romagna Grand Prix","14","williams","WIL","Williams"
"2025","7","Emilia Romagna Grand Prix","2","rb","VRB","RB F1 Team"
"2025","7","Emilia Romagna Grand Prix","26","red_bull","RED","Red Bull"
"2025","7","Emilia Romagna Grand Prix","33","mclaren","MCL","McLaren"
"2025","7","Emilia Romagna Grand Prix","20","ferrari","FER","Ferrari"
"2025","7","Emilia Romagna Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","7","Emilia Romagna Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","7","Emilia Romagna Grand Prix","0","sauber","KCK","Sauber"
"2025","7","Emilia Romagna Grand Prix","6","mercedes","MER","Mercedes"
"2025","8","Monaco Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","8","Monaco Grand Prix","3","williams","WIL","Williams"
"2025","8","Monaco Grand Prix","12","rb","VRB","RB F1 Team"
"2025","8","Monaco Grand Prix","12","red_bull","RED","Red Bull"
"2025","8","Monaco Grand Prix","40","mclaren","MCL","McLaren"
"2025","8","Monaco Grand Prix","28","ferrari","FER","Ferrari"
"2025","8","Monaco Grand Prix","6","haas","HAA","Haas F1 Team"
"2025","8","Monaco Grand Prix","0","sauber","KCK","Sauber"
"2025","8","Monaco Grand Prix","0","mercedes","MER","Mercedes"
"2025","8","Monaco Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","9","Spanish Grand Prix","2","aston_martin","AST","Aston Martin"
"2025","9","Spanish Grand Prix","4","alpine","ALP","Alpine F1 Team"
"2025","9","Spanish Grand Prix","6","rb","VRB","RB F1 Team"
"2025","9","Spanish Grand Prix","1","red_bull","RED","Red Bull"
"2025","9","Spanish Grand Prix","43","mclaren","MCL","McLaren"
"2025","9","Spanish Grand Prix","23","ferrari","FER","Ferrari"
"2025","9","Spanish Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","9","Spanish Grand Prix","10","sauber","KCK","Sauber"
"2025","9","Spanish Grand Prix","12","mercedes","MER","Mercedes"
"2025","9","Spanish Grand Prix","0","williams","WIL","Williams"
"2025","10","Canadian Grand Prix","6","aston_martin","AST","Aston Martin"
"2025","10","Canadian Grand Prix","1","williams","WIL","Williams"
"2025","10","Canadian Grand Prix","0","rb","VRB","RB F1 Team"
"2025","10","Canadian Grand Prix","18","red_bull","RED","Red Bull"
"2025","10","Canadian Grand Prix","12","mclaren","MCL","McLaren"
"2025","10","Canadian Grand Prix","18","ferrari","FER","Ferrari"
"2025","10","Canadian Grand Prix","2","haas","HAA","Haas F1 Team"
"2025","10","Canadian Grand Prix","4","sauber","KCK","Sauber"
"2025","10","Canadian Grand Prix","40","mercedes","MER","Mercedes"
"2025","10","Canadian Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","11","Austrian Grand Prix","6","aston_martin","AST","Aston Martin"
"2025","11","Austrian Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","11","Austrian Grand Prix","8","rb","VRB","RB F1 Team"
"2025","11","Austrian Grand Prix","0","red_bull","RED","Red Bull"
"2025","11","Austrian Grand Prix","43","mclaren","MCL","McLaren"
"2025","11","Austrian Grand Prix","27","ferrari","FER","Ferrari"
"2025","11","Austrian Grand Prix","1","haas","HAA","Haas F1 Team"
"2025","11","Austrian Grand Prix","6","sauber","KCK","Sauber"
"2025","11","Austrian Grand Prix","10","mercedes","MER","Mercedes"
"2025","11","Austrian Grand Prix","0","williams","WIL","Williams"
"2025","12","British Grand Prix","8","aston_martin","AST","Aston Martin"
"2025","12","British Grand Prix","8","alpine","ALP","Alpine F1 Team"
"2025","12","British Grand Prix","0","rb","VRB","RB F1 Team"
"2025","12","British Grand Prix","10","red_bull","RED","Red Bull"
"2025","12","British Grand Prix","43","mclaren","MCL","McLaren"
"2025","12","British Grand Prix","15","sauber","KCK","Sauber"
"2025","12","British Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","12","British Grand Prix","12","ferrari","FER","Ferrari"
"2025","12","British Grand Prix","1","mercedes","MER","Mercedes"
"2025","12","British Grand Prix","4","williams","WIL","Williams"
"2025","13","Belgian Grand Prix","1","alpine","ALP","Alpine F1 Team"
"2025","13","Belgian Grand Prix","8","williams","WIL","Williams"
"2025","13","Belgian Grand Prix","4","rb","VRB","RB F1 Team"
"2025","13","Belgian Grand Prix","12","red_bull","RED","Red Bull"
"2025","13","Belgian Grand Prix","43","mclaren","MCL","McLaren"
"2025","13","Belgian Grand Prix","21","ferrari","FER","Ferrari"
"2025","13","Belgian Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","13","Belgian Grand Prix","2","sauber","KCK","Sauber"
"2025","13","Belgian Grand Prix","10","mercedes","MER","Mercedes"
"2025","13","Belgian Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","14","Hungarian Grand Prix","16","aston_martin","AST","Aston Martin"
"2025","14","Hungarian Grand Prix","0","williams","WIL","Williams"
"2025","14","Hungarian Grand Prix","4","rb","VRB","RB F1 Team"
"2025","14","Hungarian Grand Prix","2","red_bull","RED","Red Bull"
"2025","14","Hungarian Grand Prix","43","mclaren","MCL","McLaren"
"2025","14","Hungarian Grand Prix","8","sauber","KCK","Sauber"
"2025","14","Hungarian Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","14","Hungarian Grand Prix","12","ferrari","FER","Ferrari"
"2025","14","Hungarian Grand Prix","16","mercedes","MER","Mercedes"
"2025","14","Hungarian Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","15","Dutch Grand Prix","10","aston_martin","AST","Aston Martin"
"2025","15","Dutch Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","15","Dutch Grand Prix","15","rb","VRB","RB F1 Team"
"2025","15","Dutch Grand Prix","20","red_bull","RED","Red Bull"
"2025","15","Dutch Grand Prix","25","mclaren","MCL","McLaren"
"2025","15","Dutch Grand Prix","10","williams","WIL","Williams"
"2025","15","Dutch Grand Prix","9","haas","HAA","Haas F1 Team"
"2025","15","Dutch Grand Prix","0","sauber","KCK","Sauber"
"2025","15","Dutch Grand Prix","12","mercedes","MER","Mercedes"
"2025","15","Dutch Grand Prix","0","ferrari","FER","Ferrari"
"2025","16","Italian Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","16","Italian Grand Prix","6","williams","WIL","Williams"
"2025","16","Italian Grand Prix","1","rb","VRB","RB F1 Team"
"2025","16","Italian Grand Prix","25","red_bull","RED","Red Bull"
"2025","16","Italian Grand Prix","33","mclaren","MCL","McLaren"
"2025","16","Italian Grand Prix","20","ferrari","FER","Ferrari"
"2025","16","Italian Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","16","Italian Grand Prix","4","sauber","KCK","Sauber"
"2025","16","Italian Grand Prix","12","mercedes","MER","Mercedes"
"2025","16","Italian Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","17","Azerbaijan Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","17","Azerbaijan Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","17","Azerbaijan Grand Prix","11","rb","VRB","RB F1 Team"
"2025","17","Azerbaijan Grand Prix","33","red_bull","RED","Red Bull"
"2025","17","Azerbaijan Grand Prix","6","mclaren","MCL","McLaren"
"2025","17","Azerbaijan Grand Prix","15","williams","WIL","Williams"
"2025","17","Azerbaijan Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","17","Azerbaijan Grand Prix","6","ferrari","FER","Ferrari"
"2025","17","Azerbaijan Grand Prix","30","mercedes","MER","Mercedes"
"2025","17","Azerbaijan Grand Prix","0","sauber","KCK","Sauber"
"2025","18","Singapore Grand Prix","6","aston_martin","AST","Aston Martin"
"2025","18","Singapore Grand Prix","1","williams","WIL","Williams"
"2025","18","Singapore Grand Prix","0","rb","VRB","RB F1 Team"
"2025","18","Singapore Grand Prix","18","red_bull","RED","Red Bull"
"2025","18","Singapore Grand Prix","27","mclaren","MCL","McLaren"
"2025","18","Singapore Grand Prix","12","ferrari","FER","Ferrari"
"2025","18","Singapore Grand Prix","2","haas","HAA","Haas F1 Team"
"2025","18","Singapore Grand Prix","0","sauber","KCK","Sauber"
"2025","18","Singapore Grand Prix","35","mercedes","MER","Mercedes"
"2025","18","Singapore Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","19","United States Grand Prix","1","aston_martin","AST","Aston Martin"
"2025","19","United States Grand Prix","0","williams","WIL","Williams"
"2025","19","United States Grand Prix","0","rb","VRB","RB F1 Team"
"2025","19","United States Grand Prix","31","red_bull","RED","Red Bull"
"2025","19","United States Grand Prix","28","mclaren","MCL","McLaren"
"2025","19","United States Grand Prix","27","ferrari","FER","Ferrari"
"2025","19","United States Grand Prix","2","haas","HAA","Haas F1 Team"
"2025","19","United States Grand Prix","4","sauber","KCK","Sauber"
"2025","19","United States Grand Prix","8","mercedes","MER","Mercedes"
"2025","19","United States Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","20","Mexico City Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","20","Mexico City Grand Prix","0","williams","WIL","Williams"
"2025","20","Mexico City Grand Prix","0","rb","VRB","RB F1 Team"
"2025","20","Mexico City Grand Prix","15","red_bull","RED","Red Bull"
"2025","20","Mexico City Grand Prix","35","mclaren","MCL","McLaren"
"2025","20","Mexico City Grand Prix","22","ferrari","FER","Ferrari"
"2025","20","Mexico City Grand Prix","14","haas","HAA","Haas F1 Team"
"2025","20","Mexico City Grand Prix","1","sauber","KCK","Sauber"
"2025","20","Mexico City Grand Prix","14","mercedes","MER","Mercedes"
"2025","20","Mexico City Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","21","Ṣo Paulo Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","21","Ṣo Paulo Grand Prix","1","alpine","ALP","Alpine F1 Team"
"2025","21","Ṣo Paulo Grand Prix","10","rb","VRB","RB F1 Team"
"2025","21","Ṣo Paulo Grand Prix","15","red_bull","RED","Red Bull"
"2025","21","Ṣo Paulo Grand Prix","35","mclaren","MCL","McLaren"
"2025","21","Ṣo Paulo Grand Prix","2","sauber","KCK","Sauber"
"2025","21","Ṣo Paulo Grand Prix","8","haas","HAA","Haas F1 Team"
"2025","21","Ṣo Paulo Grand Prix","0","ferrari","FER","Ferrari"
"2025","21","Ṣo Paulo Grand Prix","30","mercedes","MER","Mercedes"
"2025","21","Ṣo Paulo Grand Prix","0","williams","WIL","Williams"
"2025","22","Las Vegas Grand Prix","0","aston_martin","AST","Aston Martin"
"2025","22","Las Vegas Grand Prix","10","williams","WIL","Williams"
"2025","22","Las Vegas Grand Prix","8","rb","VRB","RB F1 Team"
"2025","22","Las Vegas Grand Prix","25","red_bull","RED","Red Bull"
"2025","22","Las Vegas Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","22","Las Vegas Grand Prix","16","ferrari","FER","Ferrari"
"2025","22","Las Vegas Grand Prix","0","mclaren","MCL","McLaren"
"2025","22","Las Vegas Grand Prix","3","haas","HAA","Haas F1 Team"
"2025","22","Las Vegas Grand Prix","6","sauber","KCK","Sauber"
"2025","22","Las Vegas Grand Prix","33","mercedes","MER","Mercedes"
"2025","23","Qatar Grand Prix","6","aston_martin","AST","Aston Martin"
"2025","23","Qatar Grand Prix","0","alpine","ALP","Alpine F1 Team"
"2025","23","Qatar Grand Prix","2","rb","VRB","RB F1 Team"
"2025","23","Qatar Grand Prix","26","red_bull","RED","Red Bull"
"2025","23","Qatar Grand Prix","30","mclaren","MCL","McLaren"
"2025","23","Qatar Grand Prix","15","williams","WIL","Williams"
"2025","23","Qatar Grand Prix","0","haas","HAA","Haas F1 Team"
"2025","23","Qatar Grand Prix","4","ferrari","FER","Ferrari"
"2025","23","Qatar Grand Prix","18","mercedes","MER","Mercedes"
"2025","23","Qatar Grand Prix","0","sauber","KCK","Sauber"
"2025","24","Abu Dhabi Grand Prix","9","aston_martin","AST","Aston Martin"
"2025","24","Abu Dhabi Grand Prix","0","williams","WIL","Williams"
"2025","24","Abu Dhabi Grand Prix","0","rb","VRB","RB F1 Team"
"2025","24","Abu Dhabi Grand Prix","25","red_bull","RED","Red Bull"
"2025","24","Abu Dhabi Grand Prix","33","mclaren","MCL","McLaren"
"2025","24","Abu Dhabi Grand Prix","16","ferrari","FER","Ferrari"
"2025","24","Abu Dhabi Grand Prix","6","haas","HAA","Haas F1 Team"
"2025","24","Abu Dhabi Grand Prix","2","sauber","KCK","Sauber"
"2025","24","Abu Dhabi Grand Prix","10","mercedes","MER","Mercedes"
"2025","24","Abu Dhabi Grand Prix","0","alpine","ALP","Alpine F1 Team"
